amount,p_month,p_age,p_gender,postal_code_id,id
106122.21496,2015-06-01,25-34,M,6353,6677
342870.67516,2015-06-01,35-44,F,6353,4475
283239.18228,2015-06-01,35-44,M,6353,1021
304769.04958,2015-06-01,45-54,F,6353,8162
293661.17223,2015-06-01,45-54,M,6353,10579
148616.5263,2015-06-01,55-64,F,6353,1488
161504.32572,2015-06-01,55-64,M,6353,7945
83140.43744,2015-06-01,>=65,F,6353,318
107009.67466,2015-06-01,>=65,M,6353,5617
29465.59758,2015-07-01,<=24,F,6353,6277
21132.81906,2015-07-01,<=24,M,6353,646
149257.99976,2015-07-01,25-34,F,6353,6471
136539.62544,2015-07-01,25-34,M,6353,2477
334700.11044,2015-07-01,35-44,F,6353,10178
267297.5885,2015-07-01,35-44,M,6353,4659
322193.63696,2015-07-01,45-54,F,6353,1633
296544.30452,2015-07-01,45-54,M,6353,8307
110657.44572,2015-07-01,55-64,F,6353,7916
151147.14122,2015-07-01,55-64,M,6353,10405
66308.72196,2015-07-01,>=65,F,6353,5571
98347.49108,2015-07-01,>=65,M,6353,9255
17163.32062,2015-08-01,<=24,F,6353,8324
23021.98181,2015-08-01,<=24,M,6353,1651
120202.53886,2015-08-01,25-34,F,6353,4437
104970.8948,2015-08-01,25-34,M,6353,10128
255174.97544,2015-08-01,35-44,F,6353,2543
219486.26016,2015-08-01,35-44,M,6353,6694
239009.53704,2015-08-01,45-54,F,6353,638
228807.12438,2015-08-01,45-54,M,6353,6261
100457.5192,2015-08-01,55-64,F,6353,5840
116289.01115,2015-08-01,55-64,M,6353,9405
47611.10188,2015-08-01,>=65,F,6353,8822
62500.64239,2015-08-01,>=65,M,6353,2111
26132.24208,2015-09-01,<=24,F,6353,2326
18124.13839,2015-09-01,<=24,M,6353,8972
140275.7118,2015-09-01,25-34,F,6353,721
105722.42591,2015-09-01,25-34,M,6353,3767
348698.45728,2015-09-01,35-44,F,6353,7363
267295.83348,2015-09-01,35-44,M,6353,3224
317856.14849,2015-09-01,45-54,F,6353,5595
273267.29258,2015-09-01,45-54,M,6353,9369
122803.9449,2015-09-01,55-64,F,6353,20
132955.15176,2015-09-01,55-64,M,6353,5192
71167.21886,2015-09-01,>=65,F,6353,1530
89131.65357,2015-09-01,>=65,M,6353,8181
31365.2215,2015-10-01,<=24,F,6353,8071
19036.6612,2015-10-01,<=24,M,6353,10493
133231.00598,2015-10-01,25-34,F,6353,4883
119255.66138,2015-10-01,25-34,M,6353,1191
325102.4487,2015-10-01,35-44,F,6353,2981
260406.34642,2015-10-01,35-44,M,6353,6952
299608.51058,2015-10-01,45-54,F,6353,9489
302027.91388,2015-10-01,45-54,M,6353,6007
145315.45759,2015-10-01,55-64,F,6353,6096
141632.86764,2015-10-01,55-64,M,6353,572
81436.08054,2015-10-01,>=65,F,6353,8447
100132.16306,2015-10-01,>=65,M,6353,1875
19532.52074,2015-11-01,<=24,F,6353,5135
17149.94012,2015-11-01,<=24,M,6353,9139
137032.26108,2015-11-01,25-34,F,6353,7646
120811.80768,2015-11-01,25-34,M,6353,3656
322468.7791,2015-11-01,35-44,F,6353,827
269256.3419,2015-11-01,35-44,M,6353,4137
303560.2178,2015-11-01,45-54,F,6353,1802
307293.0085,2015-11-01,45-54,M,6353,8459
141365.51554,2015-11-01,55-64,F,6353,9028
172873.20368,2015-11-01,55-64,M,6353,2196
92183.4029,2015-11-01,>=65,F,6353,6065
113944.40446,2015-11-01,>=65,M,6353,435
42695.26404,2015-12-01,<=24,F,6353,5424
20383.59796,2015-12-01,<=24,M,6353,103
146286.75982,2015-12-01,25-34,F,6353,7510
128144.63754,2015-12-01,25-34,M,6353,3448
359168.66574,2015-12-01,35-44,F,6353,10017
311207.7622,2015-12-01,35-44,M,6353,4295
391073.26078,2015-12-01,45-54,F,6353,1942
364391.60562,2015-12-01,45-54,M,6353,8665
185618.22522,2015-12-01,55-64,F,6353,8749
180505.05632,2015-12-01,55-64,M,6353,2170
126118.26034,2015-12-01,>=65,F,6353,5761
143600.31786,2015-12-01,>=65,M,6353,9451
34001.69898,2015-01-01,<=24,F,6358,3192
38222.43938,2015-01-01,<=24,M,6358,7078
209185.3572,2015-01-01,25-34,F,6358,283
186723.5615,2015-01-01,25-34,M,6358,5638
221230.09626,2015-01-01,35-44,F,6358,8834
264437.52168,2015-01-01,35-44,M,6358,2123
247673.82014,2015-01-01,45-54,F,6358,3800
269172.39812,2015-01-01,45-54,M,6358,9765
202354.1209,2015-01-01,55-64,F,6358,904
167332.11994,2015-01-01,55-64,M,6358,4398
145438.43926,2015-01-01,>=65,F,6358,2552
141005.01952,2015-01-01,>=65,M,6358,6703
24838.18004,2015-02-01,<=24,F,6358,7803
27362.23938,2015-02-01,<=24,M,6358,1420
141006.48336,2015-02-01,25-34,F,6358,4998
146914.60026,2015-02-01,25-34,M,6358,10371
181004.16416,2015-02-01,35-44,F,6358,2753
194456.4401,2015-02-01,35-44,M,6358,6802
185377.29714,2015-02-01,45-54,F,6358,384
205114.89618,2015-02-01,45-54,M,6358,5800
126178.13862,2015-02-01,55-64,F,6358,6362
130573.83816,2015-02-01,55-64,M,6358,9632
96231.46258,2015-02-01,>=65,F,6358,8728
98366.1585,2015-02-01,>=65,M,6358,1911
26287.61944,2015-03-01,<=24,F,6358,1331
26313.2803,2015-03-01,<=24,M,6358,7924
144592.44034,2015-03-01,25-34,F,6358,10362
142224.68044,2015-03-01,25-34,M,6358,5059
195046.11992,2015-03-01,35-44,F,6358,6787
217683.1827,2015-03-01,35-44,M,6358,2811
198328.74078,2015-03-01,45-54,F,6358,5842
193031.15868,2015-03-01,45-54,M,6358,353
145981.89992,2015-03-01,55-64,F,6358,9703
142953.13954,2015-03-01,55-64,M,6358,6264
129531.70224,2015-03-01,>=65,F,6358,2056
105727.40078,2015-03-01,>=65,M,6358,8608
23165.2397,2015-04-01,<=24,F,6358,129
22891.57972,2015-04-01,<=24,M,6358,5319
136177.4794,2015-04-01,25-34,F,6358,3510
148195.61734,2015-04-01,25-34,M,6358,7407
184389.38006,2015-04-01,35-44,F,6358,4390
215515.21786,2015-04-01,35-44,M,6358,9984
164171.13838,2015-04-01,45-54,F,6358,8598
184996.82212,2015-04-01,45-54,M,6358,2046
147303.71932,2015-04-01,55-64,F,6358,2108
148864.93882,2015-04-01,55-64,M,6358,8819
118230.15944,2015-04-01,>=65,F,6358,9404
125163.49966,2015-04-01,>=65,M,6358,5839
28734.77996,2015-05-01,<=24,F,6358,320
26261.91992,2015-05-01,<=24,M,6358,5624
167780.89984,2015-05-01,25-34,F,6358,3158
157669.8589,2015-05-01,25-34,M,6358,7145
203264.5034,2015-05-01,35-44,F,6358,3974
231716.55722,2015-05-01,35-44,M,6358,9822
193588.04632,2015-05-01,45-54,F,6358,8939
205545.33814,2015-05-01,45-54,M,6358,2292
167139.39772,2015-05-01,55-64,F,6358,1714
167910.4791,2015-05-01,55-64,M,6358,8519
130878.56066,2015-05-01,>=65,F,6358,9556
156765.06084,2015-05-01,>=65,M,6358,6229
30037.18074,2015-06-01,<=24,F,6358,6051
24681.00032,2015-06-01,<=24,M,6358,9465
155344.679,2015-06-01,25-34,F,6358,6816
164636.26078,2015-06-01,25-34,M,6358,2768
188404.72346,2015-06-01,35-44,F,6358,1291
220908.60024,2015-06-01,35-44,M,6358,5007
219989.58352,2015-06-01,45-54,F,6358,10509
255071.5419,2015-06-01,45-54,M,6358,8026
169111.90018,2015-06-01,55-64,F,6358,8114
165191.17988,2015-06-01,55-64,M,6358,1564
126847.6583,2015-06-01,>=65,F,6358,5110
118095.08046,2015-06-01,>=65,M,6358,72
30907.80098,2015-07-01,<=24,F,6358,406
36584.99958,2015-07-01,<=24,M,6358,5752
191491.7638,2015-07-01,25-34,F,6358,2963
182541.75724,2015-07-01,25-34,M,6358,6934
206207.8025,2015-07-01,35-44,F,6358,4870
239636.93964,2015-07-01,35-44,M,6358,10261
208348.3186,2015-07-01,45-54,F,6358,7855
271456.28028,2015-07-01,45-54,M,6358,1397
191119.37848,2015-07-01,55-64,F,6358,10648
197065.29926,2015-07-01,55-64,M,6358,8386
117397.09922,2015-07-01,>=65,F,6358,9144
112685.88072,2015-07-01,>=65,M,6358,5388
19182.46046,2015-08-01,<=24,F,6358,1377
22620.59986,2015-08-01,<=24,M,6358,7824
107741.62094,2015-08-01,25-34,F,6358,10382
119239.33982,2015-08-01,25-34,M,6358,4933
117445.07744,2015-08-01,35-44,F,6358,6868
140020.39842,2015-08-01,35-44,M,6358,2731
114283.8194,2015-08-01,45-54,F,6358,5774
169126.58024,2015-08-01,45-54,M,6358,421
107345.72036,2015-08-01,55-64,F,6358,9657
104662.17958,2015-08-01,55-64,M,6358,6346
59275.89966,2015-08-01,>=65,F,6358,1932
68355.30068,2015-08-01,>=65,M,6358,8655
37516.61982,2015-09-01,<=24,F,6358,8466
36588.71988,2015-09-01,<=24,M,6358,1809
154510.07894,2015-09-01,25-34,F,6358,4238
138346.90038,2015-09-01,25-34,M,6358,957
174112.25788,2015-09-01,35-44,F,6358,3404
191206.48104,2015-09-01,35-44,M,6358,7555
193016.90068,2015-09-01,45-54,F,6358,9137
210754.59926,2015-09-01,45-54,M,6358,5133
154063.10006,2015-09-01,55-64,F,6358,5686
147343.64004,2015-09-01,55-64,M,6358,271
113696.97728,2015-09-01,>=65,F,6358,8010
107854.88074,2015-09-01,>=65,M,6358,1448
34879.79958,2015-10-01,<=24,F,6358,10555
42435.97906,2015-10-01,<=24,M,6358,8194
158041.6187,2015-10-01,25-34,F,6358,1098
165261.74228,2015-10-01,25-34,M,6358,4666
204604.60276,2015-10-01,35-44,F,6358,6483
201553.35644,2015-10-01,35-44,M,6358,2489
202515.80012,2015-10-01,45-54,F,6358,6175
234933.0771,2015-10-01,45-54,M,6358,9585
187421.06258,2015-10-01,55-64,F,6358,502
172998.0226,2015-10-01,55-64,M,6358,5956
125392.43834,2015-10-01,>=65,F,6358,2353
139342.06176,2015-10-01,>=65,M,6358,8906
30712.2393,2015-11-01,<=24,F,6358,9372
42037.11972,2015-11-01,<=24,M,6358,5603
151999.26282,2015-11-01,25-34,F,6358,3127
197881.38106,2015-11-01,25-34,M,6358,7115
200456.49872,2015-11-01,35-44,F,6358,3994
217310.7379,2015-11-01,35-44,M,6358,754
186586.96156,2015-11-01,45-54,F,6358,8968
229714.18046,2015-11-01,45-54,M,6358,2323
180840.28012,2015-11-01,55-64,F,6358,1742
163516.12032,2015-11-01,55-64,M,6358,8548
133588.79762,2015-11-01,>=65,F,6358,505
100997.72076,2015-11-01,>=65,M,6358,6196
36810.43904,2015-12-01,<=24,F,6358,157
42439.3596,2015-12-01,<=24,M,6358,5564
213543.26216,2015-12-01,25-34,F,6358,3267
208725.63894,2015-12-01,25-34,M,6358,7323
246338.73844,2015-12-01,35-44,F,6358,3795
265729.22486,2015-12-01,35-44,M,6358,9763
274319.26344,2015-12-01,45-54,F,6358,8839
300678.74008,2015-12-01,45-54,M,6358,2128
210841.35922,2015-12-01,55-64,F,6358,2029
203860.7019,2015-12-01,55-64,M,6358,8581
182881.15912,2015-12-01,>=65,F,6358,9693
144558.8198,2015-12-01,>=65,M,6358,6248
1399.12016,2015-01-01,<=24,F,6359,2595
2529.00054,2015-01-01,<=24,M,6359,6652
18062.94106,2015-01-01,25-34,F,6359,508
13261.5605,2015-01-01,25-34,M,6359,6201
19260.49988,2015-01-01,35-44,F,6359,8277
28500.16118,2015-01-01,35-44,M,6359,1696
10127.78158,2015-01-01,45-54,F,6359,4742
17024.92032,2015-01-01,45-54,M,6359,10169
5699.24036,2015-01-01,55-64,F,6359,1215
11563.78048,2015-01-01,55-64,M,6359,4821
1639.17996,2015-01-01,>=65,F,6359,3134
2223.14048,2015-01-01,>=65,M,6359,7121
2226.36032,2015-02-01,<=24,F,6359,8676
3655.5009,2015-02-01,<=24,M,6359,1953
13525.40012,2015-02-01,25-34,F,6359,4231
10129.04008,2015-02-01,25-34,M,6359,9915
22870.26128,2015-02-01,35-44,F,6359,3712
27467.47892,2015-02-01,35-44,M,6359,7598
8919.15962,2015-02-01,45-54,F,6359,88
13058.86124,2015-02-01,45-54,M,6359,5387
3796.41964,2015-02-01,55-64,F,6359,5488
2400.51994,2015-02-01,55-64,M,6359,9289
868.71992,2015-02-01,>=65,F,6359,7856
2821.69946,2015-02-01,>=65,M,6359,10455
1434.36008,2015-03-01,<=24,F,6359,2013
5438.89928,2015-03-01,<=24,M,6359,8647
12030.2411,2015-03-01,25-34,F,6359,9965
13286.05982,2015-03-01,25-34,M,6359,4073
17650.51966,2015-03-01,35-44,F,6359,7718
29018.5216,2015-03-01,35-44,M,6359,3553
8015.97978,2015-03-01,45-54,F,6359,5279
16962.82006,2015-03-01,45-54,M,6359,140
3618.5212,2015-03-01,55-64,F,6359,9261
7307.34,2015-03-01,55-64,M,6359,5512
1356.62024,2015-03-01,>=65,F,6359,10427
2685.84004,2015-03-01,>=65,M,6359,7885
852.1402,2015-04-01,<=24,F,6359,322
101.65998,2015-04-01,<=24,M,6359,5876
8225.22018,2015-04-01,25-34,F,6359,2932
12381.62026,2015-04-01,25-34,M,6359,7010
15977.9805,2015-04-01,35-44,F,6359,4834
30697.5399,2015-04-01,35-44,M,6359,10303
10934.30208,2015-04-01,45-54,F,6359,7892
11460.56074,2015-04-01,45-54,M,6359,1358
4597.46036,2015-04-01,55-64,F,6359,1712
9047.85942,2015-04-01,55-64,M,6359,8293
1501.52004,2015-04-01,>=65,F,6359,9224
4733.2604,2015-04-01,>=65,M,6359,5283
1018.42006,2015-05-01,<=24,F,6359,538
1425.05998,2015-05-01,<=24,M,6359,6168
8635.92,2015-05-01,25-34,F,6359,2576
12494.22018,2015-05-01,25-34,M,6359,6727
25238.97962,2015-05-01,35-44,F,6359,4432
31864.2595,2015-05-01,35-44,M,6359,10127
11668.32052,2015-05-01,45-54,F,6359,8199
39126.14024,2015-05-01,45-54,M,6359,1504
7412.72056,2015-05-01,55-64,F,6359,10530
3651.4206,2015-05-01,55-64,M,6359,7990
1103.27996,2015-05-01,>=65,F,6359,9361
1794.63998,2015-05-01,>=65,M,6359,5662
638.83994,2015-06-01,<=24,F,6359,5158
2378.18008,2015-06-01,<=24,M,6359,9106
8536.57988,2015-06-01,25-34,F,6359,7581
11664.5791,2015-06-01,25-34,M,6359,3695
32125.91998,2015-06-01,35-44,F,6359,813
35700.95878,2015-06-01,35-44,M,6359,4213
9772.0599,2015-06-01,45-54,F,6359,1873
16889.48038,2015-06-01,45-54,M,6359,8445
4143.10004,2015-06-01,55-64,F,6359,9011
9522.67884,2015-06-01,55-64,M,6359,2262
1079.47994,2015-06-01,>=65,F,6359,6008
5199.23916,2015-06-01,>=65,M,6359,442
1013.5003,2015-07-01,<=24,F,6359,111
1906.86002,2015-07-01,<=24,M,6359,5347
9350.24028,2015-07-01,25-34,F,6359,3392
19955.50004,2015-07-01,25-34,M,6359,7543
28055.12288,2015-07-01,35-44,F,6359,4278
41584.239,2015-07-01,35-44,M,6359,10052
11479.5601,2015-07-01,45-54,F,6359,8727
23100.96036,2015-07-01,45-54,M,6359,1909
6646.68004,2015-07-01,55-64,F,6359,2162
13695.41918,2015-07-01,55-64,M,6359,8802
1807.1401,2015-07-01,>=65,F,6359,9424
8136.70148,2015-07-01,>=65,M,6359,5802
700.92,2015-08-01,<=24,F,6359,1884
1498.73956,2015-08-01,<=24,M,6359,8702
5729.5398,2015-08-01,25-34,F,6359,9929
16686.43898,2015-08-01,25-34,M,6359,4154
8529.74052,2015-08-01,35-44,F,6359,7672
27633.2187,2015-08-01,35-44,M,6359,3682
10855.23848,2015-08-01,45-54,F,6359,5365
22216.71376,2015-08-01,45-54,M,6359,115
2695.69944,2015-08-01,55-64,F,6359,9307
8177.86152,2015-08-01,55-64,M,6359,5464
1303.70024,2015-08-01,>=65,F,6359,10471
1749.7596,2015-08-01,>=65,M,6359,7785
1608.38,2015-09-01,<=24,F,6359,8046
4539.72028,2015-09-01,<=24,M,6359,10482
6203.83974,2015-09-01,25-34,F,6359,4857
10067.6605,2015-09-01,25-34,M,6359,1183
22970.95972,2015-09-01,35-44,F,6359,3007
35671.59898,2015-09-01,35-44,M,6359,6978
10963.35818,2015-09-01,45-54,F,6359,9499
16747.14086,2015-09-01,45-54,M,6359,6032
4102.05966,2015-09-01,55-64,F,6359,6116
5042.56004,2015-09-01,55-64,M,6359,579
1024.65996,2015-09-01,>=65,F,6359,8421
2377.96004,2015-09-01,>=65,M,6359,1849
2036.7,2015-10-01,<=24,F,6359,2296
2500.33966,2015-10-01,<=24,M,6359,8942
13811.4025,2015-10-01,25-34,F,6359,709
12468.45962,2015-10-01,25-34,M,6359,3741
21506.46026,2015-10-01,35-44,F,6359,7386
30225.4808,2015-10-01,35-44,M,6359,3247
11587.94032,2015-10-01,45-54,F,6359,5616
23920.20016,2015-10-01,45-54,M,6359,9377
5702.07882,2015-10-01,55-64,F,6359,28
7950.40006,2015-10-01,55-64,M,6359,5210
2420.10002,2015-10-01,>=65,F,6359,1521
4361.80162,2015-10-01,>=65,M,6359,8163
378.58016,2015-11-01,<=24,F,6359,9569
1974.18036,2015-11-01,<=24,M,6359,6145
6626.07982,2015-11-01,25-34,F,6359,2556
10440.77962,2015-11-01,25-34,M,6359,6707
30943.19884,2015-11-01,35-44,F,6359,4456
29468.82062,2015-11-01,35-44,M,6359,1056
15072.00012,2015-11-01,45-54,F,6359,8217
17431.81952,2015-11-01,45-54,M,6359,10565
4255.11952,2015-11-01,55-64,F,6359,1484
4820.65974,2015-11-01,55-64,M,6359,8006
1460.08022,2015-11-01,>=65,F,6359,288
2316.73834,2015-11-01,>=65,M,6359,5646
674.59976,2015-12-01,<=24,F,6359,615
2586.57984,2015-12-01,<=24,M,6359,6288
9474.15984,2015-12-01,25-34,F,6359,2513
9331.03992,2015-12-01,25-34,M,6359,6418
20100.13958,2015-12-01,35-44,F,6359,4744
27140.78118,2015-12-01,35-44,M,6359,10171
9104.15936,2015-12-01,45-54,F,6359,8274
18208.9606,2015-12-01,45-54,M,6359,1693
6137.8009,2015-12-01,55-64,F,6359,10436
25768.78216,2015-12-01,55-64,M,6359,7910
1648.46,2015-12-01,>=65,F,6359,9266
3473.20126,2015-12-01,>=65,M,6359,5524
6249.65982,2015-01-01,<=24,F,6360,4490
8031.9588,2015-01-01,<=24,M,6360,10109
45686.51186,2015-01-01,25-34,F,6360,8282
41108.51696,2015-01-01,25-34,M,6360,1701
73032.02176,2015-01-01,35-44,F,6360,515
58042.8391,2015-01-01,35-44,M,6360,6213
97376.1002,2015-01-01,45-54,F,6360,2495
60463.06372,2015-01-01,45-54,M,6360,6400
56638.60264,2015-01-01,55-64,F,6360,7006
47350.84096,2015-01-01,55-64,M,6360,2928
96346.52172,2015-01-01,>=65,F,6360,4006
75961.44384,2015-01-01,>=65,M,6360,759
7104.76048,2015-02-01,<=24,F,6360,50
8931.5617,2015-02-01,<=24,M,6360,5165
37467.26048,2015-02-01,25-34,F,6360,3687
38872.06254,2015-02-01,25-34,M,6360,7573
71734.15922,2015-02-01,35-44,F,6360,4203
52401.28362,2015-02-01,35-44,M,6360,9901
84961.98378,2015-02-01,45-54,F,6360,8438
57294.05944,2015-02-01,45-54,M,6360,1866
53340.12206,2015-02-01,55-64,F,6360,2251
49384.24114,2015-02-01,55-64,M,6360,9000
84814.25664,2015-02-01,>=65,F,6360,9484
72033.94882,2015-02-01,>=65,M,6360,6001
6762.88068,2015-03-01,<=24,F,6360,5194
14971.36166,2015-03-01,<=24,M,6360,21
36793.84138,2015-03-01,25-34,F,6360,7730
45362.26182,2015-03-01,25-34,M,6360,3565
78221.07552,2015-03-01,35-44,F,6360,9975
59995.53982,2015-03-01,35-44,M,6360,4098
83647.3763,2015-03-01,45-54,F,6360,1746
60601.74368,2015-03-01,45-54,M,6360,8551
83767.0999,2015-03-01,55-64,F,6360,8975
53039.0114,2015-03-01,55-64,M,6360,2329
97617.8687,2015-03-01,>=65,F,6360,5974
95706.95558,2015-03-01,>=65,M,6360,9510
5751.3802,2015-04-01,<=24,F,6360,7967
9408.98885,2015-04-01,<=24,M,6360,1500
43706.93996,2015-04-01,25-34,F,6360,4806
45105.19576,2015-04-01,25-34,M,6360,10290
76504.19586,2015-04-01,35-44,F,6360,2912
61496.7829,2015-04-01,35-44,M,6360,6990
83492.01359,2015-04-01,45-54,F,6360,474
67468.46028,2015-04-01,45-54,M,6360,5971
73306.2206,2015-04-01,55-64,F,6360,6198
53312.243,2015-04-01,55-64,M,6360,9542
94016.44572,2015-04-01,>=65,F,6360,8541
94243.73804,2015-04-01,>=65,M,6360,1736
8271.7991,2015-05-01,<=24,F,6360,8305
9499.97928,2015-05-01,<=24,M,6360,1631
42700.9398,2015-05-01,25-34,F,6360,4413
48325.53558,2015-05-01,25-34,M,6360,10116
89114.90068,2015-05-01,35-44,F,6360,2564
79017.8177,2015-05-01,35-44,M,6360,6715
99157.13672,2015-05-01,45-54,F,6360,647
63100.00366,2015-05-01,45-54,M,6360,6278
107853.06338,2015-05-01,55-64,F,6360,5859
62739.81948,2015-05-01,55-64,M,6360,9415
126546.57222,2015-05-01,>=65,F,6360,8807
121681.30012,2015-05-01,>=65,M,6360,2096
8556.55942,2015-06-01,<=24,F,6360,1962
9319.53886,2015-06-01,<=24,M,6360,8685
49105.67734,2015-06-01,25-34,F,6360,814
49906.46362,2015-06-01,25-34,M,6360,4215
83641.67834,2015-06-01,35-44,F,6360,7591
75456.00364,2015-06-01,35-44,M,6360,3705
118893.24588,2015-06-01,45-54,F,6360,5381
66425.89884,2015-06-01,45-54,M,6360,9141
76868.33848,2015-06-01,55-64,F,6360,201
63379.11758,2015-06-01,55-64,M,6360,5481
116438.33626,2015-06-01,>=65,F,6360,1392
135133.41526,2015-06-01,>=65,M,6360,7847
7819.27978,2015-07-01,<=24,F,6360,8479
8326.22052,2015-07-01,<=24,M,6360,1822
43543.03728,2015-07-01,25-34,F,6360,4268
52075.47862,2015-07-01,25-34,M,6360,10047
80489.0639,2015-07-01,35-44,F,6360,3390
88473.3553,2015-07-01,35-44,M,6360,7541
94147.32406,2015-07-01,45-54,F,6360,76
69952.89588,2015-07-01,45-54,M,6360,5116
89511.13762,2015-07-01,55-64,F,6360,5671
74397.2176,2015-07-01,55-64,M,6360,9329
88792.8673,2015-07-01,>=65,F,6360,8029
86077.22408,2015-07-01,>=65,M,6360,10511
6211.16052,2015-08-01,<=24,F,6360,5136
6932.99942,2015-08-01,<=24,M,6360,82
39313.12028,2015-08-01,25-34,F,6360,7644
34289.77798,2015-08-01,25-34,M,6360,3654
55826.85848,2015-08-01,35-44,F,6360,9923
67781.9401,2015-08-01,35-44,M,6360,4144
75555.52472,2015-08-01,45-54,F,6360,1803
50548.74062,2015-08-01,45-54,M,6360,8460
56512.26146,2015-08-01,55-64,F,6360,9032
46610.09966,2015-08-01,55-64,M,6360,2200
59359.6955,2015-08-01,>=65,F,6360,6062
59162.35938,2015-08-01,>=65,M,6360,9473
10014.88054,2015-09-01,<=24,F,6360,9460
12465.58046,2015-09-01,<=24,M,6360,5780
47687.57794,2015-09-01,25-34,F,6360,2991
46347.28154,2015-09-01,25-34,M,6360,6962
77572.96006,2015-09-01,35-44,F,6360,4839
65402.97972,2015-09-01,35-44,M,6360,1176
96496.16516,2015-09-01,45-54,F,6360,7819
71148.35514,2015-09-01,45-54,M,6360,10441
72022.1639,2015-09-01,55-64,F,6360,1568
59418.79998,2015-09-01,55-64,M,6360,8361
76885.62416,2015-09-01,>=65,F,6360,94
77833.94388,2015-09-01,>=65,M,6360,5409
8869.62014,2015-10-01,<=24,F,6360,5528
13936.70034,2015-10-01,<=24,M,6360,9269
46653.01036,2015-10-01,25-34,F,6360,7402
45396.07818,2015-10-01,25-34,M,6360,3263
73966.70594,2015-10-01,35-44,F,6360,717
74629.47422,2015-10-01,35-44,M,6360,3758
100318.80058,2015-10-01,45-54,F,6360,2067
67453.12314,2015-10-01,45-54,M,6360,8856
69436.45944,2015-10-01,55-64,F,6360,8632
59357.35946,2015-10-01,55-64,M,6360,1998
117585.56072,2015-10-01,>=65,F,6360,6329
84500.09848,2015-10-01,>=65,M,6360,631
10384.4996,2015-11-01,<=24,F,6360,8321
6209.96056,2015-11-01,<=24,M,6360,1648
49134.1994,2015-11-01,25-34,F,6360,4439
38832.04174,2015-11-01,25-34,M,6360,1049
79672.47366,2015-11-01,35-44,F,6360,2539
66492.241,2015-11-01,35-44,M,6360,6690
95870.62355,2015-11-01,45-54,F,6360,9701
64222.62678,2015-11-01,45-54,M,6360,6259
73325.83714,2015-11-01,55-64,F,6360,5836
60915.1021,2015-11-01,55-64,M,6360,349
107854.39182,2015-11-01,>=65,F,6360,8825
104732.44794,2015-11-01,>=65,M,6360,2114
8428.3204,2015-12-01,<=24,F,6360,8192
7104.67954,2015-12-01,<=24,M,6360,1536
44404.03662,2015-12-01,25-34,F,6360,4717
49278.52324,2015-12-01,25-34,M,6360,10156
88798.98572,2015-12-01,35-44,F,6360,2497
69517.04118,2015-12-01,35-44,M,6360,6402
105138.80312,2015-12-01,45-54,F,6360,512
70178.8242,2015-12-01,45-54,M,6360,6210
83475.64092,2015-12-01,55-64,F,6360,5958
68820.5771,2015-12-01,55-64,M,6360,9505
134240.20882,2015-12-01,>=65,F,6360,8947
107301.8419,2015-12-01,>=65,M,6360,2301
13146.6599,2015-01-01,<=24,F,6361,3891
13064.37978,2015-01-01,<=24,M,6361,9728
116611.84482,2015-01-01,25-34,F,6361,9012
113208.25836,2015-01-01,25-34,M,6361,2263
162035.08674,2015-01-01,35-44,F,6361,198
140293.79522,2015-01-01,35-44,M,6361,5478
197125.1315,2015-01-01,45-54,F,6361,3091
145596.83986,2015-01-01,45-54,M,6361,7178
179093.32829,2015-01-01,55-64,F,6361,7589
137267.90508,2015-01-01,55-64,M,6361,3703
124693.91758,2015-01-01,>=65,F,6361,4605
138316.49081,2015-01-01,>=65,M,6361,1148
14975.82054,2015-02-01,<=24,F,6361,331
12978.36051,2015-02-01,<=24,M,6361,5892
107315.7734,2015-02-01,25-34,F,6361,2906
94225.2855399999,2015-02-01,25-34,M,6361,6984
155288.86116,2015-02-01,35-44,F,6361,4811
146984.78522,2015-02-01,35-44,M,6361,10291
170935.56334,2015-02-01,45-54,F,6361,7899
142354.91916,2015-02-01,45-54,M,6361,1363
167088.87727,2015-02-01,55-64,F,6361,1685
119833.37456,2015-02-01,55-64,M,6361,8266
168931.49794,2015-02-01,>=65,F,6361,9214
131943.36802,2015-02-01,>=65,M,6361,5264
16084.27918,2015-03-01,<=24,F,6361,5740
13188.43051,2015-03-01,<=24,M,6361,398
118521.82522,2015-03-01,25-34,F,6361,6953
98013.31474,2015-03-01,25-34,M,6361,2982
173664.36248,2015-03-01,35-44,F,6361,10270
